VIS3_peak_y;VIS3_base_y1;VIS3_base_y2;VIS3_base_width;VIS3_half_y1;VIS3_half_y2;VIS3_half_width;VIS3_integral;VIS3_slope_pos;VIS3_slope_neg;IR3_peak_y;IR3_base_y1;IR3_base_y2;IR3_base_width;IR3_half_y1;IR3_half_y2;IR3_half_width;IR3_integral;IR3_slope_pos;IR3_slope_neg;VIS1_peak_y;VIS1_base_y1;VIS1_base_y2;VIS1_base_width;VIS1_half_y1;VIS1_half_y2;VIS1_half_width;VIS1_integral;VIS1_slope_pos;VIS1_slope_neg;VIS2_peak_y;VIS2_base_y1;VIS2_base_y2;VIS2_base_width;VIS2_half_y1;VIS2_half_y2;VIS2_half_width;VIS2_integral;VIS2_slope_pos;VIS2_slope_neg;IR2_peak_y;IR2_base_y1;IR2_base_y2;IR2_base_width;IR2_half_y1;IR2_half_y2;IR2_half_width;IR2_integral;IR2_slope_pos;IR2_slope_neg;Mikro_peak_y;Mikro_base_y1;Mikro_base_y2;Mikro_base_width;Mikro_half_y1;Mikro_half_y2;Mikro_half_width;Mikro_integral;Mikro_slope_pos;Mikro_slope_neg;Piezo_peak_y;Piezo_base_y1;Piezo_base_y2;Piezo_base_width;Piezo_half_y1;Piezo_half_y2;Piezo_half_width;Piezo_integral;Piezo_slope_pos;Piezo_slope_neg;IR1_peak_y;IR1_base_y1;IR1_base_y2;IR1_base_width;IR1_half_y1;IR1_half_y2;IR1_half_width;IR1_integral;IR1_slope_pos;IR1_slope_neg;datetime;height;number;sample;name;ball;rate;combustion;combustion_bool
0,9178437580412142;-0,0021034951829335515;0,004549192151466945;5,7348628157041194e-05;0,2096572877294426;0,4053295448068709;-1,974884587180974e-06;-4,899879345148185e-06;2646,1129997304224;-6862,230330037322;0,8327903323826825;-0,004128574421305224;-0,0032251294081368223;2,431910643377175e-05;-0,21534951562507598;0,4691357835870931;5,505303408496207e-06;1,551558688092391e-05;444,421244932887;-3456,676130506827;-0,045208819362768174;-0,001434595814214428;0,0010136946561102053;2,6435988199349956e-05;-0,025842218803658702;0,012940077125122611;5,895231448245635e-06;2,357160417469826e-06;40,93378247175977;-281,14044748088975;0,00841458141680436;-0,0021690348098833056;-0,0007665170437420087;-0,003194349795184267;0,03437609836763261;-0,023495589848609826;-0,010396150761249777;-2,872146948675937e-06;-191,61248232327188;-555,2105991569758;-0,06508751327552009;-0,0018585560796789032;0,0012645225588084619;3,683838740551136e-05;0,2366996462499759;-0,037543334803129436;-3,252957888714798e-06;2,531563091728869e-06;874,9319968547384;-1489,278190141594;1,7548464607603125;0,07871233345850717;0,08697933201827888;-0,07904177593088048;1,0438519986180848;1,1531759657727267;0,024157074587487753;0,09763860150276714;419,6235902951441;-34,351534494384524;0,01609552266998166;0,0002898595210321358;0,0002837213813301016;0,04221888765708666;0,02765603701500731;0,013869941075290833;0,00046669699603561917;2,8056530701211265e-05;41,033551718380565;-6,780908847334485;0,19795572977967046;0,0007151396314331582;-0,001407596088174839;-0,0001881871935217468;-0,17877422935570125;-0,08848754449072066;-0,0004773424347880443;-1,2011053638689508e-05;-231,6513297136903;-1053,6047006502815;19-04-2023_09-20-57;40;11;AgN3;AgN3_11;15;100000;full;True
1,7058226394825307;-0,002254954887476961;-0,004022384804395938;1,7036705974392157e-05;0,06183593636485085;-0,39472166595898406;-2,321011926807831e-06;4,966387940480507e-05;-2,60072560696608;-4702,449972056742;0,5146731558132172;-0,003843274071665146;0,00025212196995734546;3,505742093245968e-05;0,11651312901747302;-0,014014645560142869;-1,3441230586237398e-06;-3,5832552051871046e-06;-1087,243343618984;-3897,9722061922535;0,005026512027299521;0,0002748004482263102;-0,0018907100914712029;-1,0485715100890421e-05;-0,014322366936852175;0,032751169396170426;-1,1642836285379933e-06;2,0769957707331446e-06;105,39233544439892;-272,7539671031914;-0,1576415446358881;-0,001641333249090362;-0,0012836864288073005;-0,003033490998772995;0,023348707102193215;0,015106947233668226;-0,01365286732612674;3,938639292446284e-06;-88,19062154330277;-432,27000463879114;0,15622915829662581;0,00021272801111434396;0,0005712566061240702;3,8030216643157583e-06;0,01863866165426553;0,2318485297643303;4,049874533120463e-06;1,7142198250636535e-06;-37,43050716494815;-1328,795180435875;1,9722184524572808;0,0679994949636901;0,08559421629398642;-0,19076680008147545;0,7278593938473135;1,0833893953942952;0,012142033443531753;0,028115709039050557;293,2605594944241;-45,867465472908236;0,0012226509746218611;0,0002788086732835893;0,0002896921672513242;-0,00486688984335687;0,016285368589385688;0,003520559770747382;0,0004421839542316905;4,701033057815754e-05;10,511776911579759;-4,5703316605554205;-0,026721109998014858;-6,474817546102928e-05;0,0003473417745763882;5,160757532842571e-05;0,10890687507156166;0,04913557264253732;-0,0009674496871034944;-4,329292883633736e-06;-593,0033680453674;-540,815308958747;19-04-2023_09-22-32;40;11;AgN3;AgN3_11;15;100000;full;True
1,4562657006504813;0,005750812426770906;0,005041380235651577;-6,031986496529014e-06;0,5717793175799956;-0,5935120301941703;2,915251271383545e-06;-2,453978423382827e-05;-1686,7322420483915;-5523,083332742723;-0,23966910478227144;0,0016329830005854299;-0,003350771749840495;8,067826863486009e-06;-0,03422220868965631;0,4095795346583245;-8,275376220849155e-07;3,585598613377109e-05;2627,384327474115;-3573,4364192558455;0,039227763068346806;-0,00013140085220510276;-0,00033682550189347883;4,2138717219344044e-05;0,0037373428870442274;0,011068734058743635;1,5406529912492528e-06;2,6875933472990255e-06;36,7942803766374;-193,31178107845153;-0,17708699334366879;0,000503915277720238;0,0025443813857527493;-0,003970567837111224;-0,014830246989342662;0,010213251575000783;-0,00983062293439773;-6,764362362193406e-06;207,22277973729993;-463,437094253297;-0,10583034133848135;-0,0014538331141417298;0,000885142565487457;-4,188160434535246e-06;-0,10644788134208738;0,24182490624991868;4,940018363987e-06;6,109997757811388e-06;562,1482540274153;-1598,546987414958;2,847494838468292;0,06791562820102476;0,06811428159701022;-0,16657060444464158;1,0611808309119835;1,4051457418603215;0,025815869931498533;0,02236671472701411;349,0630797571907;-48,92634127365271;0,03653308364220712;0,00032622764183763475;0,0003017126899838467;-0,020134674620583368;0,0011861474327478395;-0,0010074015024385402;0,000543113553538444;4,2446631046209014e-05;6,134809826105645;-5,975200332877997;-0,06927222848371184;0,000691387024522664;-0,00045187829760669576;-0,0012564557399782257;0,11546545727262159;0,15110686927044797;-0,0003933639840223395;7,1679494967927165e-06;-475,5441551063981;-522,1567290864159;19-04-2023_09-24-48;40;11;AgN3;AgN3_11;15;100000;full;True
0,49037352373331156;0,0020372800342458534;0,0014932713896851808;3,725359082700876e-05;0,4529500382736764;0,6420087218349779;4,862082385464205e-06;4,1332417431056406e-05;-2092,0332640637844;-3246,3350394730505;0,45824623052076063;-1,6103761985249154e-05;-0,0034977556166672407;-1,640652918250033e-05;0,729101512893345;0,5955718215188635;-7,85948669429869e-07;3,8263684815013205e-05;708,9970666759741;-5011,939427697791;0,00985111279028128;-0,0007648493564348514;-3,0703029455782845e-05;-1,421470263033946e-05;0,01889757735064491;0,04043069470842981;-1,266361361541848e-06;-1,2024889563713423e-06;101,79232726230984;-305,8169957637725;-0,1764053153237642;-0,002783279439637686;6,824770668856315e-06;-0,003921157484398129;-0,0693970846498444;-0,009549086084909793;-0,001951136229844999;-2,6375400706880623e-06;-30,294666816504872;-457,0215794034446;0,44313749325348006;-0,0027136509941962815;0,0013695131377234877;5,107919568729469e-05;0,10720065232218998;0,18632680188385553;-4,774416511628449e-08;1,475510202352659e-05;437,43771784425326;-1629,1705391805697;1,2906326161836779;0,07695662704167464;0,07279547590965056;-0,005818535804269417;1,0334121940964986;1,2388482590387813;0,018498402129447755;0,024088115083854902;353,6184639793399;-30,212822603918077;0,035860948314673;0,0002888872492911736;0,00031778943010916873;-0,03692868139331998;0,015115346258887153;0,027022416687201373;0,0004969570670017401;2,2512677096240902e-05;3,1990774894528116;-6,936980442558255;0,13766943451432445;-0,0028099825579944396;0,0005350858184100495;-0,0010861777154139369;-0,2145460307767259;0,12777871769062887;-0,0011951799901674578;-9,839245941576888e-06;-159,50363564798795;-1027,9753267163264;19-04-2023_09-26-50;40;11;AgN3;AgN3_11;15;100000;full;True
0,1787388684867981;-0,004889483524568358;0,0002254721555860137;-1,7817007454032213e-05;-0,017153304460773233;0,30442599368822476;-1,3194465741616514e-07;1,2090909736689085e-05;-1044,145599813488;-5406,548130888124;0,8441973516744138;-0,0026900754454441712;-0,001785839781287683;-1,1477199600280449e-06;0,5981023200585294;-0,42204728906506317;-2,0457963406067685e-06;-8,516356090707245e-06;555,1123920687587;-3322,981313170568;0,08367608519280642;0,0004919502207695332;-0,0012332491119234853;-3,4637473322038655e-05;-0,01460975496980358;0,0017522671543345122;1,5789805420775336e-06;9,299018189684124e-07;-57,521557227239356;-235,23049587889514;-0,14581622254503085;-0,0014267515669611408;-0,0021534185214906803;-0,008941382693265693;0,025972713772740047;-0,06632149113861624;-0,006741279485019229;7,860649787881525e-07;30,492216277188163;-301,15355176800006;-0,14915559210614393;-0,0015068419765163349;-0,0031191754003879624;2,8758617161202973e-05;-0,07663296750390047;0,20030981186689173;7,485386385229381e-09;7,418321617622021e-06;138,84384603922672;-1804,1153243669587;2,3857838083603724;0,08267091567788798;0,06985879385908055;-0,05627031237390701;1,5482015584537225;1,3710249083406008;0,010370703864508952;-0,0019888391514050613;65,7003662123193;-29,076900437071988;0,050248579897035524;0,00032498879837676635;0,0002981045154979615;0,050034950349618086;0,0024372331695492605;0,015157036645766413;0,0005206154885674431;7,373993055852674e-05;33,14778136008391;-5,77119230610801;0,1865633091931702;-0,0007959594490286024;0,0004171408350240009;-0,0008549302856632576;0,03665805548629417;-0,1526351720499181;-0,0003621129273982592;4,837592864475678e-06;-338,9413506343034;-1179,2578494324257;19-04-2023_09-28-59;40;11;AgN3;AgN3_11;15;100000;full;True
0,02891324035189413;0,002912985659229748;0,001108048146046806;2,745861648813743e-07;-0,6987407432261887;0,5957180998281941;4,858030873742237e-06;2,4577558271287745e-05;-376,6111508536578;-4622,995116527168;-0,6605043047970904;-0,0029436025787212567;-0,002027287451857326;3,942631600077107e-05;0,23945363784160656;0,5704062660525444;3,999981510414862e-06;2,7313747700366168e-06;-772,146753513211;-3986,887504135897;0,07663552887368494;0,00177217137833093;-0,00045769908401841137;3,2977232675733816e-06;-0,020882303579155166;-0,02315389354912272;-7,051211522253268e-07;-7,324547281629728e-07;-34,70835903388212;-307,41314459628296;-0,17318981811799145;0,0006286975145844841;-0,0002523481744893851;-0,0019889502248833326;-0,0044851780145601025;-0,027815231170945108;-0,011774907534327535;2,9628295882156012e-06;-306,9004335561019;-583,3532115204434;-0,2046555385866039;-0,0029168678242229304;0,001025651029995668;3,524550829079199e-05;0,02641043092271403;-0,1233381747579943;2,3323039793533235e-06;1,728163843245478e-05;-519,1992477810708;-1764,7123097827202;1,9135479006861555;0,0862941025526699;0,07341373180240303;-0,10681554133315506;1,5761038452981606;0,8892501024328283;0,017095430654001577;0,023138442921252764;322,2539075378867;-42,6328941726171;0,04605866986822088;0,00028986120805352594;0,0003183302072546992;0,018109598541332185;0,01620723605498909;0,00329074590316078;0,000493881687411422;4,5565595942096305e-05;21,620919625902665;-6,103105874224667;-0,15434675171114137;-0,0004843059399960558;-0,0001829915054170836;8,889744588929397e-05;0,041012069382123775;-0,16361782113793133;-0,0005032264285317939;-4,448250013125798e-06;-677,7732975759444;-407,9878229794965;19-04-2023_09-30-43;40;11;AgN3;AgN3_11;15;100000;full;True
1,67998077058553;0,0032920772918720734;-0,0021908005962429254;-1,9275292662577374e-05;0,1373282009046689;-0,34928769476983157;-3,5441893961637966e-07;-1,6268112501133586e-05;1481,7994015583395;-4282,717548626195;1,3009610856729363;0,0023198728712887076;-0,004050667484185747;8,707216057363017e-06;0,39116707670719136;0,4917172385976455;2,268337525457701e-06;-2,557153479132818e-05;2197,6420921897447;-3736,907730101945;0,07414835974989349;0,002153634251638384;-0,0002354766894977888;-9,940029320433183e-08;0,0309273127439888;0,022336349835083903;6,198044112450675e-06;-6,516836647808476e-07;-9,613358782702619;-235,69214870053347;0,060510533410776654;-0,0020474633048026087;0,0006684768945267303;-0,008257609165271816;0,054594769812460836;0,010655565466787996;-0,0011946493542010655;3,950259159447362e-06;-209,29540727088664;-483,41646008080386;0,3322144728641697;-0,0014425338860666083;-0,00271281551322533;2,0465775025462855e-05;-0,08203680436854699;0,08180420974325311;1,2886312628696114e-06;9,973033306967955e-06;-231,94946872551748;-1892,970189329616;2,683490785850666;0,07902481207378119;0,08517102345569696;-0,011785541735623883;1,4939767217492594;1,310481238135036;0,021293468168350035;0,08095099946767773;99,16331622316955;-40,3014652195034;0,05247441204461774;0,0003037744518304154;0,0002960762383986662;-0,032268421015823626;0,018861815214150854;0,0016788984792388308;0,0005342809951959599;2,3022656916591088e-05;-14,291465491625893;-6,606460138631746;-0,43030904642858414;-0,002873914924558684;-0,0017483768709905235;-0,00031775052751217164;0,13935829822941875;-0,001703591225009099;7,930000774464554e-05;-5,379358246704954e-06;229,1459282049397;-511,4290926671056;19-04-2023_09-32-59;40;11;AgN3;AgN3_11;15;100000;full;True
1,8456971076282511;0,004224025514580759;0,0059732898296763585;5,6243856175628506e-06;0,7539445580701816;0,9397627244784158;4,339073341177397e-06;1,5332201347060527e-05;1349,2004188596911;-5133,80044798733;-0,38824422280625615;-0,004071915685720069;0,0038557549765664435;2,5635816671507642e-05;0,4718743907421349;-0,18967760142370593;4,9955023853838875e-06;1,3397895082205109e-05;1383,1305092156347;-2787,662548864702;0,047379786001187925;0,0014680684937123174;-0,00018406642149095464;1,530135587073133e-05;0,027065017900272017;-0,002204214568038196;5,966771497793168e-06;1,0451333413633239e-07;106,69188067426342;-161,58095236307162;-0,10724505458798968;-0,0007791701762234196;0,0016806625816444048;-0,00359249170704388;-0,0221551478077471;-0,009486586844843263;-0,004720541638020178;-7,707184807306374e-06;201,93757941171646;-439,86711730014446;0,4305101085406363;-0,003235502579039121;-0,00012061933495322074;5,641542870051276e-06;-0,04855266736107877;0,2198472942854554;6,26805591387464e-06;8,28923988064573e-06;981,979283919565;-942,9707978703187;2,4477807074553457;0,07774367155008638;0,07743609165115771;-0,05603765857558208;1,6022549855665535;1,3176487546996447;0,013453717611284308;-0,0063073515597020235;222,71867341254526;-34,60925133661782;0,013009799814270535;0,0003134232291457747;0,0002965411549057917;-0,028551806485128145;0,006468169682542452;0,004165856545093979;0,0004563832785347192;5,309052915590271e-06;-6,364235602645913;-4,44328573514265;-0,16040308084494592;-0,0006388900940850783;-0,0015217249028285618;-0,00039678620409134625;-0,006366578335778167;-0,1517032821126152;-0,0003199006165240933;6,799777285172621e-06;-453,97196859169594;-773,1685396580334;19-04-2023_09-34-49;40;11;AgN3;AgN3_11;15;100000;full;True
1,1853057262311957;-0,004327471831432845;0,005834087923995383;1,9273906711553126e-05;0,6222574334815582;0,7987303282860965;2,446550243332688e-06;4,5246825946439545e-05;3529,821442811405;-3421,2826047747176;0,3647182777061593;-0,0040652017359257145;0,0004161127264610655;-1,469282442842966e-05;0,3891979501794583;-0,38665819501262144;4,4765330525839634e-06;3,585615629150728e-05;-107,80216820090618;-3176,526254413472;0,04880039463473298;0,0009004998998740996;0,0022072048160104553;7,842898194289721e-07;-0,00093833126682389;0,04195280885212036;1,079840142169556e-06;2,2009607707165505e-07;111,76049152389797;-292,7002119899887;0,1007290053414728;0,00287147449366224;-0,00032798413124044334;-0,003932846219195613;-0,034910229465471655;0,04995274534100565;-0,0003291375604535826;-1,743808623051418e-06;-315,0923500721634;-526,5274103406359;0,0641057001589444;-0,0036652331313741047;-0,0021397753615600874;1,2798685021186512e-05;0,18010473199978133;0,03883475602027742;2,1844735096791726e-06;1,583411043414039e-05;423,57473805794314;-1782,19240533345;3,024183185565634;0,08574861774407615;0,0806224196711765;-0,13303640126854197;1,0309474351480747;0,9005840160392118;0,011093263631251116;0,030921897880726745;80,0646238802533;-43,71158577265023;0,04530916609162107;0,0002884421123695624;0,00032251658417451607;0,03987148891610762;0,012480120960425792;0,025881682296689964;0,0003510351207855074;5,9615607289444336e-05;12,013435322185082;-4,684044373967844;-0,20653521441797773;-0,0006577620159685447;0,00012104866954701138;-0,0009051318742438696;0,07053145975951636;-0,22305138713092676;-0,0004458408806928963;-2,9660622056514965e-07;81,16022454403901;-715,3098265909788;19-04-2023_09-36-47;40;11;AgN3;AgN3_11;15;100000;full;True
0,28808789829661663;0,0005787168432847536;-0,004817320759063726;-3,571956974423734e-05;0,7239465896984907;-0,5562746863480286;7,420034991398662e-07;1,1128554782212804e-05;990,9745680863107;-3639,784522900243;1,5276770904743946;0,0023885743257801516;-0,0036039191474868714;3,104745237744291e-05;0,7071082717752064;-0,18748067445634475;2,3517571145334124e-06;2,6370257271167755e-06;1991,0141362410095;-3210,5046414328303;0,003599926747010665;-0,0011887192610297572;-0,0019046960617852059;-3,130225056147915e-05;-0,022700812086419435;-0,0180871834884136;-3,569005864854654e-06;-1,245459254164794e-06;87,83206087501772;-293,4783823255739;-0,03594779126021287;0,0022339455096156372;-0,0008639672089115306;-0,003539605921568987;0,026424052696981122;-0,08812606821632457;0,0014124348419709692;-4,1722695784875134e-06;196,09283746019074;-510,64119261708197;0,1968425324158724;-0,0027084997028378743;-0,003599011567884755;-1,6804000195148616e-05;-0,15597407150545972;-0,08313429404502809;-1,6435009665335367e-07;7,34618900336975e-06;747,8630728822313;-1780,205483110186;2,8569388290742097;0,08165227906513102;0,08757517371882734;-0,12758919221654177;1,3934734982155457;1,4406747591624118;0,012249276791420304;0,0020786872111869525;43,93512413616958;-29,66957188548783;0,015995591901687277;0,00031047178633219715;0,00028957278647324193;0,03127446424513858;0,005225189607680477;0,013453445255110358;0,00035492396626118087;2,7273208960588404e-05;-15,819261171009252;-6,6023504413039795;0,24840658318036563;-0,0029319591230803463;-0,00041104984324737874;-0,0011647808219877277;-0,11676592075861497;0,12176029344140182;-0,0013727363366518542;-4,734609932892174e-06;42,576999352816586;-778,2307636777136;19-04-2023_09-38-33;40;11;AgN3;AgN3_11;15;100000;full;True
